IH,IW,IC,OC,PH,PW,KH,KW,SH,SW,OH,OW,T
11,11,144,12,0,0,1,1,1,1,11,11,191
11,11,144,16,0,0,1,1,1,1,11,11,237
11,11,144,19,0,0,1,1,1,1,11,11,0
11,11,144,22,0,0,1,1,1,1,11,11,309
11,11,144,25,0,0,1,1,1,1,11,11,0
11,11,144,28,0,0,1,1,1,1,11,11,381
11,11,144,32,0,0,1,1,1,1,11,11,428
11,11,32,19,0,0,1,1,1,1,11,11,0
11,11,32,28,0,0,1,1,1,1,11,11,100
11,11,32,38,0,0,1,1,1,1,11,11,132
11,11,32,48,0,0,1,1,1,1,11,11,168
11,11,32,67,0,0,1,1,1,1,11,11,0
11,11,32,76,0,0,1,1,1,1,11,11,258
11,11,32,86,0,0,1,1,1,1,11,11,290
11,11,32,96,0,0,1,1,1,1,11,11,323
11,11,96,3,0,0,1,1,1,1,11,11,0
11,11,96,6,0,0,1,1,1,1,11,11,80
11,11,96,9,0,0,1,1,1,1,11,11,0
11,11,96,12,0,0,1,1,1,1,11,11,127
11,11,96,16,0,0,1,1,1,1,11,11,164
11,11,96,19,0,0,1,1,1,1,11,11,0
11,11,96,22,0,0,1,1,1,1,11,11,212
11,11,96,25,0,0,1,1,1,1,11,11,0
11,11,96,28,0,0,1,1,1,1,11,11,262
11,11,96,32,0,0,1,1,1,1,11,11,294
11,11,32,19,0,0,1,1,1,1,11,11,0
11,11,32,38,0,0,1,1,1,1,11,11,132
11,11,32,57,0,0,1,1,1,1,11,11,0
11,11,32,76,0,0,1,1,1,1,11,11,258
11,11,32,96,0,0,1,1,1,1,11,11,323
11,11,32,115,0,0,1,1,1,1,11,11,0
11,11,32,134,0,0,1,1,1,1,11,11,445
11,11,32,153,0,0,1,1,1,1,11,11,0
11,11,32,172,0,0,1,1,1,1,11,11,568
11,11,32,192,0,0,1,1,1,1,11,11,632
6,6,192,6,0,0,1,1,1,1,6,6,46
6,6,192,12,0,0,1,1,1,1,6,6,74
6,6,192,25,0,0,1,1,1,1,6,6,0
6,6,192,32,0,0,1,1,1,1,6,6,166
6,6,192,38,0,0,1,1,1,1,6,6,193
6,6,192,44,0,0,1,1,1,1,6,6,222
6,6,192,57,0,0,1,1,1,1,6,6,0
6,6,192,64,0,0,1,1,1,1,6,6,313
6,6,64,38,0,0,1,1,1,1,6,6,71
6,6,64,76,0,0,1,1,1,1,6,6,135
6,6,64,153,0,0,1,1,1,1,6,6,0
6,6,64,192,0,0,1,1,1,1,6,6,330
6,6,64,230,0,0,1,1,1,1,6,6,395
6,6,64,268,0,0,1,1,1,1,6,6,458
6,6,64,345,0,0,1,1,1,1,6,6,0
6,6,64,384,0,0,1,1,1,1,6,6,654
6,6,384,6,0,0,1,1,1,1,6,6,90
6,6,384,12,0,0,1,1,1,1,6,6,145
6,6,384,25,0,0,1,1,1,1,6,6,0
6,6,384,32,0,0,1,1,1,1,6,6,324
6,6,384,38,0,0,1,1,1,1,6,6,378
6,6,384,44,0,0,1,1,1,1,6,6,432
6,6,384,57,0,0,1,1,1,1,6,6,0
6,6,384,64,0,0,1,1,1,1,6,6,612
6,6,64,19,0,0,1,1,1,1,6,6,0
6,6,64,38,0,0,1,1,1,1,6,6,71
6,6,64,57,0,0,1,1,1,1,6,6,0
6,6,64,76,0,0,1,1,1,1,6,6,135
6,6,64,96,0,0,1,1,1,1,6,6,168
6,6,64,115,0,0,1,1,1,1,6,6,0
6,6,64,134,0,0,1,1,1,1,6,6,233
6,6,64,153,0,0,1,1,1,1,6,6,0
6,6,64,172,0,0,1,1,1,1,6,6,296
6,6,64,192,0,0,1,1,1,1,6,6,331
6,6,384,19,0,0,1,1,1,1,6,6,0
6,6,384,28,0,0,1,1,1,1,6,6,288
6,6,384,38,0,0,1,1,1,1,6,6,378
6,6,384,48,0,0,1,1,1,1,6,6,468
6,6,384,67,0,0,1,1,1,1,6,6,0
6,6,384,76,0,0,1,1,1,1,6,6,720
6,6,384,86,0,0,1,1,1,1,6,6,809
6,6,384,96,0,0,1,1,1,1,6,6,900
6,6,96,38,0,0,1,1,1,1,6,6,101
6,6,96,76,0,0,1,1,1,1,6,6,194
6,6,96,153,0,0,1,1,1,1,6,6,0
6,6,96,192,0,0,1,1,1,1,6,6,473
6,6,96,230,0,0,1,1,1,1,6,6,565
6,6,96,268,0,0,1,1,1,1,6,6,657
6,6,96,345,0,0,1,1,1,1,6,6,1
6,6,96,384,0,0,1,1,1,1,6,6,937
48,48,16,0,0,0,1,1,1,1,48,48,123
48,48,16,1,0,0,1,1,1,1,48,48,0
48,48,16,2,0,0,1,1,1,1,48,48,211
48,48,16,3,0,0,1,1,1,1,48,48,0
48,48,16,4,0,0,1,1,1,1,48,48,285
48,48,16,4,0,0,1,1,1,1,48,48,284
48,48,16,5,0,0,1,1,1,1,48,48,0
48,48,16,6,0,0,1,1,1,1,48,48,359
48,48,16,7,0,0,1,1,1,1,48,48,0
48,48,16,8,0,0,1,1,1,1,48,48,432
48,48,8,3,0,0,1,1,1,1,48,48,0
48,48,8,6,0,0,1,1,1,1,48,48,243
48,48,8,9,0,0,1,1,1,1,48,48,0
48,48,8,12,0,0,1,1,1,1,48,48,396
48,48,8,16,0,0,1,1,1,1,48,48,498
